id,data,mes,hora,tipo_ocorrencia,regiao,prioridade,tempo_resposta_min,idade_vitima,status
273,2025-07-07 11:32:05,Jul,11,Incêndio em Edifício,Zona Norte,Alta,10,49,Concluído
274,2025-10-15 11:32:05,Oct,11,Incêndio em Edifício,Zona Norte,Alta,7,47,Em Andamento
275,2025-02-19 11:32:05,Feb,11,Vazamento de Gás,Região Metropolitana,Média,13,23,Concluído
276,2025-01-23 11:32:05,Jan,11,APH - Mal Súbito,Zona Oeste,Média,9,88,Concluído
277,2025-11-04 11:32:05,Nov,11,Salvamento Aquático,Zona Norte,Média,19,34,Concluído
278,2025-02-15 11:32:05,Feb,11,Incêndio Florestal,Região Metropolitana,Média,25,44,Concluído
279,2025-05-31 11:32:05,May,11,Acidente Veicular,Zona Norte,Alta,11,47,Concluído
280,2025-01-11 11:32:05,Jan,11,Acidente Veicular,Zona Norte,Baixa,37,29,Concluído
281,2025-02-20 11:32:05,Feb,11,Acidente Veicular,Zona Oeste,Média,25,34,Concluído
282,2025-04-08 11:32:05,Apr,11,Acidente Veicular,Região Metropolitana,Média,14,16,Cancelado
283,2025-08-10 11:32:05,Aug,11,Salvamento Aquático,Região Metropolitana,Baixa,32,32,Concluído
284,2025-12-05 11:32:05,Dec,11,Vazamento de Gás,Zona Oeste,Alta,11,38,Concluído
285,2025-06-29 11:32:05,Jun,11,Incêndio Florestal,Centro,Alta,8,40,Concluído
286,2025-09-10 11:32:05,Sep,11,Resgate em Altura,Zona Oeste,Alta,11,32,Cancelado
287,2025-12-12 11:32:05,Dec,11,Acidente Veicular,Zona Sul,Alta,9,34,Concluído
288,2025-05-12 11:32:05,May,11,Vazamento de Gás,Região Metropolitana,Baixa,1,12,Concluído
289,2025-11-05 11:32:05,Nov,11,Salvamento Aquático,Região Metropolitana,Baixa,19,44,Concluído
290,2025-03-04 11:32:05,Mar,11,APH - Mal Súbito,Região Metropolitana,Média,12,71,Concluído
291,2024-12-22 11:32:05,Dec,11,APH - Mal Súbito,Zona Norte,Média,7,71,Concluído
292,2025-05-31 11:32:05,May,11,Vazamento de Gás,Zona Oeste,Média,22,32,Em Andamento
293,2025-06-08 11:32:05,Jun,11,Salvamento Aquático,Centro,Baixa,26,61,Cancelado
294,2025-08-20 11:32:05,Aug,11,Incêndio Florestal,Zona Sul,Alta,9,50,Concluído
295,2025-05-04 11:32:05,May,11,Vazamento de Gás,Zona Oeste,Média,21,48,Concluído
296,2025-04-26 11:32:05,Apr,11,Vazamento de Gás,Zona Oeste,Média,30,51,Concluído
297,2025-12-09 11:32:05,Dec,11,Incêndio em Edifício,Zona Norte,Baixa,20,38,Em Andamento
298,2025-05-19 11:32:05,May,11,Resgate em Altura,Região Metropolitana,Baixa,20,55,Cancelado
299,2025-11-16 11:32:05,Nov,11,Resgate em Altura,Zona Oeste,Alta,5,24,Cancelado
300,2025-10-12 11:32:05,Oct,11,Vazamento de Gás,Região Metropolitana,Baixa,17,14,Concluído
301,2024-12-31 11:32:05,Dec,11,Acidente Veicular,Zona Oeste,Alta,9,65,Concluído
302,2025-10-04 11:32:05,Oct,11,Incêndio Florestal,Região Metropolitana,Média,26,50,Concluído
303,2025-05-19 11:32:05,May,11,Incêndio Florestal,Zona Norte,Baixa,31,20,Concluído
304,2025-11-06 11:32:05,Nov,11,APH - Mal Súbito,Região Metropolitana,Baixa,22,60,Concluído
305,2024-12-23 11:32:05,Dec,11,Acidente Veicular,Zona Oeste,Média,27,32,Concluído
306,2025-05-06 11:32:05,May,11,APH - Mal Súbito,Zona Norte,Média,22,79,Concluído
307,2025-08-20 11:32:05,Aug,11,Acidente Veicular,Zona Sul,Alta,8,24,Concluído
308,2025-06-23 11:32:05,Jun,11,Acidente Veicular,Região Metropolitana,Alta,11,11,Concluído
309,2025-05-29 11:32:05,May,11,Salvamento Aquático,Zona Oeste,Baixa,35,35,Concluído
310,2025-10-02 11:32:05,Oct,11,Resgate em Altura,Centro,Alta,14,31,Concluído
311,2025-08-03 11:32:05,Aug,11,APH - Mal Súbito,Zona Norte,Média,42,40,Concluído
312,2024-12-21 11:32:05,Dec,11,Vazamento de Gás,Região Metropolitana,Média,39,55,Concluído
313,2025-02-16 11:32:05,Feb,11,Acidente Veicular,Zona Norte,Alta,7,33,Concluído
314,2024-12-14 11:32:05,Dec,11,Acidente Veicular,Região Metropolitana,Média,29,31,Concluído
315,2025-11-15 11:32:05,Nov,11,Incêndio em Edifício,Zona Sul,Alta,9,43,Concluído
316,2025-02-15 11:32:05,Feb,11,Vazamento de Gás,Região Metropolitana,Baixa,35,46,Concluído
317,2024-12-18 11:32:05,Dec,11,Incêndio em Edifício,Zona Norte,Alta,9,30,Concluído
318,2024-12-28 11:32:05,Dec,11,Incêndio em Edifício,Região Metropolitana,Média,21,49,Concluído
319,2025-03-29 11:32:05,Mar,11,Salvamento Aquático,Centro,Baixa,25,44,Concluído
320,2025-06-03 11:32:05,Jun,11,Acidente Veicular,Zona Norte,Alta,6,29,Concluído
321,2024-12-16 11:32:05,Dec,11,APH - Mal Súbito,Zona Norte,Baixa,17,79,Concluído
322,2025-09-03 11:32:05,Sep,11,Incêndio em Edifício,Centro,Alta,10,61,Concluído
323,2025-11-07 11:32:05,Nov,11,Resgate em Altura,Zona Oeste,Média,23,48,Em Andamento
324,2025-12-13 11:32:05,Dec,11,Acidente Veicular,Centro,Média,17,33,Concluído
325,2025-06-04 11:32:05,Jun,11,Acidente Veicular,Centro,Alta,11,64,Concluído
326,2024-12-20 11:32:05,Dec,11,Incêndio Florestal,Zona Sul,Baixa,16,35,Concluído
327,2024-12-19 11:32:05,Dec,11,Incêndio Florestal,Região Metropolitana,Baixa,31,21,Concluído
328,2025-02-05 11:32:05,Feb,11,Salvamento Aquático,Zona Sul,Baixa,15,45,Concluído
329,2025-07-13 11:32:05,Jul,11,Incêndio Florestal,Zona Norte,Alta,10,42,Concluído
330,2025-02-25 11:32:05,Feb,11,APH - Mal Súbito,Zona Sul,Alta,9,100,Concluído
331,2025-12-01 11:32:05,Dec,11,Acidente Veicular,Zona Sul,Alta,4,17,Em Andamento
332,2025-04-07 11:32:05,Apr,11,Resgate em Altura,Centro,Média,28,30,Concluído
333,2025-04-18 11:32:05,Apr,11,Incêndio em Edifício,Zona Oeste,Média,43,36,Concluído
334,2025-09-20 11:32:05,Sep,11,Incêndio em Edifício,Região Metropolitana,Alta,8,48,Concluído
335,2025-07-28 11:32:05,Jul,11,Salvamento Aquático,Região Metropolitana,Média,36,17,Concluído
336,2025-06-23 11:32:05,Jun,11,APH - Mal Súbito,Zona Sul,Média,13,55,Concluído
337,2025-02-15 11:32:05,Feb,11,Incêndio em Edifício,Zona Oeste,Média,35,37,Concluído
338,2025-10-12 11:32:05,Oct,11,Incêndio em Edifício,Centro,Média,16,23,Concluído
339,2025-11-01 11:32:05,Nov,11,Resgate em Altura,Zona Oeste,Alta,6,39,Concluído
340,2025-09-02 11:32:05,Sep,11,Incêndio em Edifício,Zona Sul,Média,11,54,Concluído
341,2025-11-26 11:32:05,Nov,11,Acidente Veicular,Região Metropolitana,Alta,6,17,Concluído
342,2025-08-19 11:32:05,Aug,11,Incêndio Florestal,Zona Sul,Baixa,26,46,Concluído
343,2025-01-03 11:32:05,Jan,11,Incêndio em Edifício,Centro,Média,24,27,Concluído
344,2025-07-08 11:32:05,Jul,11,Salvamento Aquático,Região Metropolitana,Média,40,30,Concluído
345,2025-10-03 11:32:05,Oct,11,Salvamento Aquático,Zona Oeste,Baixa,29,40,Concluído
346,2025-05-25 11:32:05,May,11,Incêndio Florestal,Região Metropolitana,Média,20,2,Concluído
347,2025-09-30 11:32:05,Sep,11,Salvamento Aquático,Zona Oeste,Baixa,35,47,Concluído
348,2025-05-21 11:32:05,May,11,Acidente Veicular,Zona Oeste,Alta,6,55,Concluído
349,2025-06-22 11:32:05,Jun,11,Incêndio Florestal,Zona Sul,Baixa,30,42,Concluído
350,2025-11-09 11:32:05,Nov,11,APH - Mal Súbito,Centro,Baixa,32,72,Concluído
351,2025-06-26 11:32:05,Jun,11,Salvamento Aquático,Zona Sul,Baixa,23,47,Concluído
352,2025-06-01 11:32:05,Jun,11,Incêndio em Edifício,Centro,Alta,10,53,Concluído
353,2025-06-29 11:32:05,Jun,11,APH - Mal Súbito,Zona Oeste,Baixa,25,73,Concluído
354,2025-12-04 11:32:05,Dec,11,Incêndio Florestal,Região Metropolitana,Baixa,16,50,Concluído
355,2025-07-08 11:32:05,Jul,11,Incêndio em Edifício,Centro,Média,29,61,Concluído
356,2025-04-23 11:32:05,Apr,11,Salvamento Aquático,Centro,Alta,10,43,Concluído
357,2025-09-14 11:32:05,Sep,11,Incêndio Florestal,Centro,Baixa,32,53,Concluído
358,2025-07-08 11:32:05,Jul,11,APH - Mal Súbito,Zona Oeste,Baixa,46,78,Concluído
359,2025-07-04 11:32:05,Jul,11,Acidente Veicular,Centro,Média,41,36,Concluído
360,2025-09-22 11:32:05,Sep,11,Salvamento Aquático,Centro,Média,21,30,Concluído
361,2025-03-21 11:32:05,Mar,11,Salvamento Aquático,Zona Norte,Alta,11,23,Concluído
362,2025-09-20 11:32:05,Sep,11,Resgate em Altura,Zona Oeste,Média,32,36,Concluído
363,2025-02-04 11:32:05,Feb,11,Acidente Veicular,Centro,Alta,10,37,Em Andamento
364,2025-02-25 11:32:05,Feb,11,Salvamento Aquático,Centro,Média,25,35,Concluído
365,2025-08-15 11:32:05,Aug,11,Vazamento de Gás,Zona Oeste,Média,20,16,Concluído
366,2025-11-21 11:32:05,Nov,11,APH - Mal Súbito,Centro,Média,23,56,Concluído
367,2025-02-03 11:32:05,Feb,11,Incêndio Florestal,Zona Oeste,Média,1,54,Concluído
368,2025-10-29 11:32:05,Oct,11,Incêndio em Edifício,Zona Oeste,Média,10,46,Concluído
369,2025-06-20 11:32:05,Jun,11,Acidente Veicular,Centro,Baixa,17,30,Concluído
370,2025-06-11 11:32:05,Jun,11,Incêndio Florestal,Zona Norte,Baixa,41,15,Concluído
371,2025-02-04 11:32:05,Feb,11,Resgate em Altura,Zona Norte,Média,35,17,Concluído
372,2025-05-24 11:32:05,May,11,Acidente Veicular,Centro,Alta,11,40,Cancelado
373,2025-06-24 11:32:05,Jun,11,Incêndio em Edifício,Centro,Baixa,17,22,Concluído
374,2025-06-24 11:32:05,Jun,11,Incêndio em Edifício,Zona Sul,Alta,13,26,Concluído
375,2025-02-17 11:32:05,Feb,11,Incêndio em Edifício,Zona Sul,Média,17,31,Concluído
376,2025-11-12 11:32:05,Nov,11,Resgate em Altura,Região Metropolitana,Baixa,18,59,Concluído
377,2025-02-06 11:32:05,Feb,11,Vazamento de Gás,Zona Oeste,Baixa,40,37,Concluído
378,2025-05-04 11:32:05,May,11,Resgate em Altura,Zona Norte,Baixa,42,57,Cancelado
379,2025-11-20 11:32:05,Nov,11,Resgate em Altura,Região Metropolitana,Baixa,32,35,Em Andamento
380,2025-02-02 11:32:05,Feb,11,APH - Mal Súbito,Zona Norte,Baixa,31,81,Concluído
381,2025-01-01 11:32:05,Jan,11,Acidente Veicular,Região Metropolitana,Média,40,63,Cancelado
382,2025-11-19 11:32:05,Nov,11,Incêndio em Edifício,Região Metropolitana,Alta,11,24,Concluído
383,2025-05-24 11:32:05,May,11,Incêndio Florestal,Centro,Alta,10,42,Concluído
384,2025-04-25 11:32:05,Apr,11,Incêndio em Edifício,Zona Sul,Alta,9,35,Em Andamento
385,2025-07-08 11:32:05,Jul,11,Vazamento de Gás,Região Metropolitana,Baixa,29,29,Concluído
386,2025-08-06 11:32:05,Aug,11,Incêndio Florestal,Zona Norte,Média,35,38,Concluído
387,2025-05-13 11:32:05,May,11,APH - Mal Súbito,Zona Sul,Média,16,91,Concluído
388,2025-03-31 11:32:05,Mar,11,Incêndio em Edifício,Zona Oeste,Média,34,48,Concluído
389,2025-08-20 11:32:05,Aug,11,Vazamento de Gás,Região Metropolitana,Média,31,12,Concluído
390,2025-11-06 11:32:05,Nov,11,Vazamento de Gás,Centro,Média,15,51,Concluído
391,2025-11-05 11:32:05,Nov,11,Incêndio em Edifício,Zona Norte,Alta,12,49,Em Andamento
392,2025-08-09 11:32:05,Aug,11,Acidente Veicular,Zona Oeste,Alta,9,14,Concluído
393,2025-09-17 11:32:05,Sep,11,Vazamento de Gás,Centro,Média,32,32,Concluído
394,2025-05-19 11:32:05,May,11,APH - Mal Súbito,Centro,Baixa,33,63,Concluído
395,2025-01-07 11:32:05,Jan,11,Incêndio Florestal,Zona Sul,Baixa,21,27,Concluído
396,2025-09-05 11:32:05,Sep,11,Resgate em Altura,Zona Oeste,Média,23,61,Concluído
397,2025-03-18 11:32:05,Mar,11,Resgate em Altura,Zona Norte,Baixa,31,43,Concluído
398,2025-01-02 11:32:05,Jan,11,Salvamento Aquático,Zona Sul,Média,8,30,Concluído
399,2025-03-28 11:32:05,Mar,11,Incêndio em Edifício,Zona Sul,Alta,12,25,Concluído
400,2024-12-27 11:32:05,Dec,11,Resgate em Altura,Zona Oeste,Média,26,56,Concluído
401,2025-01-20 11:32:05,Jan,11,Salvamento Aquático,Centro,Média,37,46,Concluído
402,2025-04-17 11:32:05,Apr,11,Acidente Veicular,Região Metropolitana,Alta,13,30,Concluído
403,2025-10-30 11:32:05,Oct,11,APH - Mal Súbito,Região Metropolitana,Média,13,79,Concluído
404,2024-12-20 11:32:05,Dec,11,Salvamento Aquático,Zona Sul,Média,31,15,Concluído
405,2025-09-28 11:32:05,Sep,11,Vazamento de Gás,Zona Norte,Baixa,20,27,Concluído
406,2025-05-31 11:32:05,May,11,Salvamento Aquático,Região Metropolitana,Média,22,36,Em Andamento
407,2025-02-08 11:32:05,Feb,11,APH - Mal Súbito,Centro,Média,33,51,Concluído
408,2025-10-21 11:32:05,Oct,11,Vazamento de Gás,Centro,Baixa,22,55,Em Andamento
409,2025-01-27 11:32:05,Jan,11,Acidente Veicular,Centro,Média,36,8,Concluído
410,2025-01-13 11:32:05,Jan,11,Salvamento Aquático,Zona Oeste,Média,41,24,Em Andamento
411,2025-07-05 11:32:05,Jul,11,Incêndio Florestal,Centro,Alta,10,35,Concluído
412,2025-01-08 11:32:05,Jan,11,Salvamento Aquático,Zona Oeste,Baixa,12,47,Concluído
413,2024-12-27 11:32:05,Dec,11,APH - Mal Súbito,Região Metropolitana,Baixa,18,70,Concluído
414,2025-08-25 11:32:05,Aug,11,Resgate em Altura,Zona Norte,Média,25,27,Concluído
415,2025-09-27 11:32:05,Sep,11,Incêndio Florestal,Centro,Baixa,9,15,Concluído
416,2025-01-19 11:32:05,Jan,11,Vazamento de Gás,Zona Norte,Média,5,28,Em Andamento
417,2025-10-26 11:32:05,Oct,11,Salvamento Aquático,Zona Sul,Baixa,7,49,Concluído
418,2025-02-18 11:32:05,Feb,11,Salvamento Aquático,Zona Sul,Baixa,7,12,Concluído
419,2025-05-25 11:32:05,May,11,Salvamento Aquático,Zona Oeste,Média,16,30,Concluído
420,2025-11-02 11:32:05,Nov,11,Incêndio Florestal,Zona Sul,Média,27,27,Concluído
421,2025-11-02 11:32:05,Nov,11,Salvamento Aquático,Zona Oeste,Baixa,23,27,Concluído
422,2025-03-09 11:32:05,Mar,11,Incêndio Florestal,Zona Sul,Baixa,46,29,Concluído
423,2025-05-27 11:32:05,May,11,Incêndio Florestal,Zona Sul,Média,24,31,Concluído
424,2025-07-26 11:32:05,Jul,11,Incêndio Florestal,Centro,Baixa,39,30,Concluído
425,2025-07-16 11:32:05,Jul,11,Vazamento de Gás,Zona Sul,Alta,12,37,Concluído
426,2025-06-07 11:32:05,Jun,11,Incêndio Florestal,Centro,Baixa,45,40,Em Andamento
427,2025-10-04 11:32:05,Oct,11,Incêndio Florestal,Região Metropolitana,Média,30,1,Concluído
428,2025-05-12 11:32:05,May,11,Acidente Veicular,Região Metropolitana,Alta,8,28,Concluído
429,2025-06-03 11:32:05,Jun,11,Resgate em Altura,Região Metropolitana,Média,29,40,Concluído
430,2025-06-24 11:32:05,Jun,11,Acidente Veicular,Região Metropolitana,Alta,10,12,Concluído
431,2025-06-01 11:32:05,Jun,11,APH - Mal Súbito,Região Metropolitana,Alta,9,84,Concluído
432,2025-05-16 11:32:05,May,11,APH - Mal Súbito,Centro,Média,9,70,Concluído
433,2025-08-16 11:32:05,Aug,11,APH - Mal Súbito,Zona Norte,Baixa,21,46,Concluído
434,2025-01-02 11:32:05,Jan,11,APH - Mal Súbito,Zona Norte,Média,16,64,Concluído
435,2025-10-01 11:32:05,Oct,11,Acidente Veicular,Zona Oeste,Média,33,49,Concluído
436,2025-06-09 11:32:05,Jun,11,APH - Mal Súbito,Centro,Baixa,35,57,Concluído
437,2025-12-06 11:32:05,Dec,11,Salvamento Aquático,Região Metropolitana,Baixa,22,32,Concluído
438,2025-03-05 11:32:05,Mar,11,Incêndio em Edifício,Zona Sul,Alta,10,24,Em Andamento
439,2025-07-28 11:32:05,Jul,11,Acidente Veicular,Centro,Alta,10,43,Concluído
440,2025-09-26 11:32:05,Sep,11,Vazamento de Gás,Zona Norte,Baixa,30,6,Concluído
441,2025-06-08 11:32:05,Jun,11,Salvamento Aquático,Região Metropolitana,Alta,10,23,Concluído
442,2025-10-15 11:32:05,Oct,11,Acidente Veicular,Zona Sul,Alta,12,46,Concluído
443,2025-05-16 11:32:05,May,11,Salvamento Aquático,Zona Norte,Média,25,13,Concluído
444,2025-03-03 11:32:05,Mar,11,Incêndio em Edifício,Zona Sul,Alta,10,12,Concluído
445,2025-11-20 11:32:05,Nov,11,Incêndio em Edifício,Zona Oeste,Alta,10,44,Concluído
446,2025-02-25 11:32:05,Feb,11,Salvamento Aquático,Região Metropolitana,Média,24,66,Concluído
447,2025-11-18 11:32:05,Nov,11,Acidente Veicular,Zona Sul,Média,16,43,Concluído
448,2025-04-18 11:32:05,Apr,11,APH - Mal Súbito,Região Metropolitana,Baixa,19,54,Concluído
449,2025-06-18 11:32:05,Jun,11,APH - Mal Súbito,Região Metropolitana,Baixa,32,38,Concluído
450,2025-12-04 11:32:05,Dec,11,Incêndio Florestal,Centro,Média,15,45,Concluído
451,2025-12-08 11:32:05,Dec,11,Resgate em Altura,Região Metropolitana,Baixa,30,44,Em Andamento
452,2025-05-27 11:32:05,May,11,Acidente Veicular,Zona Oeste,Média,16,20,Em Andamento
453,2025-08-23 11:32:05,Aug,11,Incêndio em Edifício,Centro,Alta,7,51,Concluído
454,2025-10-06 11:32:05,Oct,11,APH - Mal Súbito,Centro,Média,13,74,Concluído
455,2025-07-26 11:32:05,Jul,11,APH - Mal Súbito,Centro,Média,6,78,Concluído
456,2025-11-25 11:32:05,Nov,11,Incêndio Florestal,Centro,Alta,9,22,Concluído
457,2025-07-04 11:32:05,Jul,11,Incêndio Florestal,Zona Norte,Média,26,29,Concluído
458,2025-01-04 11:32:05,Jan,11,Vazamento de Gás,Centro,Baixa,24,15,Concluído
459,2025-09-24 11:32:05,Sep,11,APH - Mal Súbito,Região Metropolitana,Média,31,67,Concluído
460,2025-02-24 11:32:05,Feb,11,Salvamento Aquático,Zona Norte,Média,25,26,Concluído
461,2025-08-04 11:32:05,Aug,11,Acidente Veicular,Zona Sul,Baixa,42,4,Concluído
462,2024-12-26 11:32:05,Dec,11,Incêndio Florestal,Zona Norte,Baixa,9,48,Concluído
463,2025-03-30 11:32:05,Mar,11,APH - Mal Súbito,Zona Norte,Baixa,15,58,Cancelado
464,2025-11-10 11:32:05,Nov,11,Resgate em Altura,Zona Oeste,Média,23,42,Concluído
465,2025-09-02 11:32:05,Sep,11,Acidente Veicular,Zona Sul,Alta,10,30,Concluído
466,2025-04-07 11:32:05,Apr,11,Vazamento de Gás,Região Metropolitana,Alta,9,39,Concluído
467,2025-05-22 11:32:05,May,11,Acidente Veicular,Centro,Baixa,21,48,Concluído
468,2025-01-22 11:32:05,Jan,11,Acidente Veicular,Centro,Média,22,25,Concluído
469,2025-04-25 11:32:05,Apr,11,APH - Mal Súbito,Zona Sul,Média,29,78,Concluído
470,2025-02-03 11:32:05,Feb,11,Salvamento Aquático,Zona Norte,Média,27,35,Concluído
471,2025-03-17 11:32:05,Mar,11,Acidente Veicular,Centro,Alta,9,35,Concluído
472,2025-03-19 11:32:05,Mar,11,Salvamento Aquático,Centro,Média,28,37,Concluído
473,2025-10-12 11:32:05,Oct,11,Vazamento de Gás,Centro,Baixa,25,36,Concluído
474,2025-02-12 11:32:05,Feb,11,Resgate em Altura,Zona Sul,Alta,11,63,Concluído
475,2025-04-28 11:32:05,Apr,11,Resgate em Altura,Centro,Média,25,46,Concluído
476,2025-06-30 11:32:05,Jun,11,APH - Mal Súbito,Região Metropolitana,Média,31,90,Concluído
477,2025-03-23 11:32:05,Mar,11,Incêndio Florestal,Zona Norte,Média,8,31,Concluído
478,2025-12-06 11:32:05,Dec,11,Vazamento de Gás,Zona Sul,Baixa,26,52,Em Andamento
479,2024-12-14 11:32:05,Dec,11,APH - Mal Súbito,Região Metropolitana,Média,48,77,Concluído
480,2025-05-12 11:32:05,May,11,Acidente Veicular,Região Metropolitana,Baixa,14,27,Concluído
481,2025-06-12 11:32:05,Jun,11,Acidente Veicular,Zona Oeste,Alta,10,20,Concluído
482,2025-10-25 11:32:05,Oct,11,Incêndio Florestal,Zona Norte,Média,31,45,Concluído
483,2025-11-13 11:32:05,Nov,11,APH - Mal Súbito,Região Metropolitana,Alta,10,81,Cancelado
484,2025-01-20 11:32:05,Jan,11,Salvamento Aquático,Zona Oeste,Baixa,26,38,Concluído
485,2025-01-16 11:32:05,Jan,11,Resgate em Altura,Zona Norte,Baixa,8,37,Concluído
486,2025-01-16 11:32:05,Jan,11,Resgate em Altura,Centro,Média,24,63,Concluído
487,2025-05-28 11:32:05,May,11,APH - Mal Súbito,Zona Norte,Baixa,26,68,Concluído
488,2025-10-17 11:32:05,Oct,11,APH - Mal Súbito,Zona Oeste,Baixa,19,100,Concluído
489,2025-10-29 11:32:05,Oct,11,Acidente Veicular,Zona Norte,Alta,5,34,Cancelado
490,2025-03-12 11:32:05,Mar,11,Resgate em Altura,Centro,Média,11,1,Concluído
491,2025-08-19 11:32:05,Aug,11,Vazamento de Gás,Zona Oeste,Alta,13,33,Concluído
492,2025-11-03 11:32:05,Nov,11,Incêndio em Edifício,Centro,Alta,12,52,Concluído
493,2025-07-27 11:32:05,Jul,11,Incêndio Florestal,Região Metropolitana,Baixa,26,23,Concluído
494,2024-12-31 11:32:05,Dec,11,Salvamento Aquático,Zona Oeste,Média,28,49,Em Andamento
495,2025-02-08 11:32:05,Feb,11,Vazamento de Gás,Centro,Baixa,49,16,Concluído
496,2025-04-01 11:32:05,Apr,11,Resgate em Altura,Zona Oeste,Baixa,39,33,Concluído
497,2025-04-17 11:32:05,Apr,11,APH - Mal Súbito,Zona Norte,Média,14,73,Em Andamento
498,2025-12-13 11:32:05,Dec,11,Incêndio Florestal,Centro,Baixa,13,31,Concluído
499,2025-12-13 11:32:05,Dec,11,Salvamento Aquático,Zona Norte,Baixa,31,16,Concluído
500,2025-03-17 11:32:05,Mar,11,Resgate em Altura,Região Metropolitana,Baixa,21,54,Concluído
501,2025-08-15 11:32:05,Aug,11,Incêndio Florestal,Zona Norte,Baixa,49,59,Concluído
502,2025-01-15 11:32:05,Jan,11,Incêndio em Edifício,Centro,Média,13,53,Concluído
503,2025-05-31 11:32:05,May,11,APH - Mal Súbito,Zona Norte,Média,2,60,Concluído
504,2025-05-11 11:32:05,May,11,Resgate em Altura,Centro,Baixa,23,43,Concluído
505,2025-08-03 11:32:05,Aug,11,Incêndio Florestal,Zona Oeste,Média,30,28,Concluído
506,2025-04-23 11:32:05,Apr,11,Vazamento de Gás,Zona Sul,Baixa,28,39,Concluído
507,2025-08-14 11:32:05,Aug,11,APH - Mal Súbito,Região Metropolitana,Média,37,66,Concluído
508,2025-10-01 11:32:05,Oct,11,Salvamento Aquático,Zona Sul,Média,32,18,Concluído
509,2025-10-09 11:32:05,Oct,11,Acidente Veicular,Zona Sul,Média,14,42,Concluído
510,2025-12-06 11:32:05,Dec,11,Salvamento Aquático,Zona Oeste,Média,21,22,Cancelado
511,2025-05-21 11:32:05,May,11,Incêndio Florestal,Centro,Média,45,25,Concluído
512,2025-10-21 11:32:05,Oct,11,Salvamento Aquático,Zona Oeste,Média,26,22,Concluído
513,2025-04-21 11:32:05,Apr,11,Acidente Veicular,Zona Oeste,Baixa,19,32,Concluído
514,2025-08-07 11:32:05,Aug,11,Salvamento Aquático,Centro,Baixa,10,50,Cancelado
515,2025-12-13 11:32:05,Dec,11,APH - Mal Súbito,Zona Oeste,Média,24,71,Concluído
516,2025-05-26 11:32:05,May,11,Acidente Veicular,Região Metropolitana,Baixa,25,28,Concluído
517,2025-07-26 11:32:05,Jul,11,Salvamento Aquático,Zona Oeste,Média,18,48,Concluído
518,2025-05-15 11:32:05,May,11,Vazamento de Gás,Região Metropolitana,Média,30,18,Concluído
519,2025-11-09 11:32:05,Nov,11,Vazamento de Gás,Zona Norte,Baixa,31,61,Concluído
520,2025-02-09 11:32:05,Feb,11,Incêndio em Edifício,Zona Oeste,Média,25,38,Cancelado
521,2025-01-18 11:32:05,Jan,11,APH - Mal Súbito,Zona Norte,Baixa,19,70,Concluído
522,2025-10-02 11:32:05,Oct,11,Resgate em Altura,Zona Norte,Alta,11,28,Concluído
523,2025-12-14 11:32:05,Dec,11,Resgate em Altura,Centro,Média,15,40,Concluído
524,2025-02-24 11:32:05,Feb,11,Resgate em Altura,Região Metropolitana,Média,25,61,Em Andamento
525,2025-08-25 11:32:05,Aug,11,Acidente Veicular,Zona Sul,Alta,8,17,Concluído
526,2025-02-14 11:32:05,Feb,11,Acidente Veicular,Zona Sul,Média,28,35,Cancelado
